,file,len,id,reason,section,start,type,meddra_llt,meddra_llt_id,meddra_pt,meddra_pt_id,description
9336,aubagio,9,M48,preexisting_condition_or_risk_factor,S2,2440,Not_AE_Candidate,Pregnancy,10036556,Pregnancy,10036556,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9337,aubagio,20,M62,preexisting_condition_or_risk_factor,S3,1014,Not_AE_Candidate,Arthritis rheumatoid,10003268,Rheumatoid arthritis,10039073,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9338,aubagio,13,M63,preexisting_condition_or_risk_factor,S3,1242,Not_AE_Candidate,Chronic liver disease,10008953,Hepatotoxicity,10019851,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9339,aubagio,30,M84,preexisting_condition_or_risk_factor,S3,1372,Not_AE_Candidate,Chronic liver disease,10008953,Hepatotoxicity,10019851,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9340,aubagio,90,M64,preexisting_condition_or_risk_factor,S3,1418,Not_AE_Candidate,ALT increased,10001845,Alanine aminotransferase increased,10001551,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9341,aubagio,8,M66,preexisting_condition_or_risk_factor,S3,3920,Not_AE_Candidate,Pregnant,10036586,Pregnancy,10036556,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9342,aubagio,8,M67,preexisting_condition_or_risk_factor,S3,4067,Not_AE_Candidate,Pregnant,10036586,Pregnancy,10036556,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9343,aubagio,"5,10",M70,preexisting_condition_or_risk_factor,S3,"8208,8225",Not_AE_Candidate,Acute infection,10076200,Infection,10021789,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9344,aubagio,18,M69,preexisting_condition_or_risk_factor,S3,8217,Not_AE_Candidate,Chronic infection,10076201,Infection,10021789,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9345,aubagio,16,M71,preexisting_condition_or_risk_factor,S3,8637,Not_AE_Candidate,Immunodeficiency,10061598,Immunodeficiency,10061598,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9346,aubagio,19,M72,preexisting_condition_or_risk_factor,S3,8655,Not_AE_Candidate,Bone marrow disorder,10061729,Bone marrow toxicity,10051779,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9347,aubagio,10,M73,preexisting_condition_or_risk_factor,S3,8700,Not_AE_Candidate,Infection,10021789,Infection,10021789,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9348,aubagio,29,M75,preexisting_condition_or_risk_factor,S3,9733,Not_AE_Candidate,Latent tuberculosis,10065048,Latent tuberculosis,10065048,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9349,aubagio,36,M76,preexisting_condition_or_risk_factor,S3,9816,Not_AE_Candidate,Mycobacterium tuberculosis infection reactivated,10028458,Tuberculosis,10044755,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9350,aubagio,28,M82,preexisting_condition_or_risk_factor,S3,9902,Not_AE_Candidate,Tuberculosis test positive,10066074,Mycobacterium tuberculosis complex test positive,10070325,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9351,aubagio,29,M77,preexisting_condition_or_risk_factor,S3,9978,Not_AE_Candidate,Latent tuberculosis,10065048,Latent tuberculosis,10065048,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9352,aubagio,42,M83,preexisting_condition_or_risk_factor,S3,10033,Not_AE_Candidate,Tuberculosis test positive,10066074,Mycobacterium tuberculosis complex test positive,10070325,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9353,aubagio,8,M78,preexisting_condition_or_risk_factor,S3,11895,Not_AE_Candidate,Diabetes,10012594,Diabetes mellitus,10012601,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9354,aubagio,20,M79,preexisting_condition_or_risk_factor,S3,12368,Not_AE_Candidate,Arthritis rheumatoid,10003268,Rheumatoid arthritis,10039073,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9355,surfaxin,5,M4,preexisting_condition_or_risk_factor,S1,4865,Not_AE_Candidate,Apnea,10002972,Apnoea,10002974,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9356,surfaxin,27,M5,preexisting_condition_or_risk_factor,S1,5030,Not_AE_Candidate,Intraventricular hemorrhage,10055299,Intraventricular haemorrhage,10022840,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9357,surfaxin,28,M6,preexisting_condition_or_risk_factor,S1,5374,Not_AE_Candidate,Periventricular leukomalacia,10052594,Periventricular leukomalacia,10052594,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9358,surfaxin,6,M7,preexisting_condition_or_risk_factor,S1,5551,Not_AE_Candidate,Sepsis,10040047,Sepsis,10040047,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9359,surfaxin,24,M8,preexisting_condition_or_risk_factor,S1,5707,Not_AE_Candidate,Ductus arteriosus patent,10013807,Patent ductus arteriosus,10034130,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9360,surfaxin,26,M9,preexisting_condition_or_risk_factor,S1,5872,Not_AE_Candidate,Retinopathy of prematurity,10038933,Retinopathy of prematurity,10038933,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
9361,surfaxin,25,M10,preexisting_condition_or_risk_factor,S1,6215,Not_AE_Candidate,Enterocolitis necrotizing,10055642,Necrotising colitis,10051606,"Mentions that describe a condition that developed prior to applying the medication of interest, or condition that increases the likelihood of developing a disease or injury. These mentions are not AEs."
