regimen,alternate_name,regimen_type,cancers
R-MP,RMP,"Upfront therapy, non-randomized or retrospective data",CNS_lymphoma
R-MPV,RMPV,"Upfront therapy, non-randomized or retrospective data",CNS_lymphoma
R-MPV,R-MPV,"Upfront therapy, non-randomized or retrospective data",CNS_lymphoma
R-MPV,R/MPV,"Upfront therapy, non-randomized or retrospective data",CNS_lymphoma
R-MegaCHOP-14,R-MegaCHOP-14,"Untreated, randomized data",Diffuse_large_B-cell_lymphoma
R-NIMP,R-NIMP,"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
R-NIMP,RNIMP,"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
R-NIMP,R/NIMP,"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
R-TBI/Cy,R/TBI/Cy,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
R-TBI/Cy,R-TBI/Cy,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
R-TBI/Cy,RTBI/Cy,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
R-TBI/Cy,RTBICy,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
R-VAD+C,R-VAD / C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,R-VADC,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,R-VAD&C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,R-VAD and C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,R-VAD & C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,RVADC,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,R-VAD+C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,R-VAD/C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,R/VAD+C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,RVAD+C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-miniCEOP,R/miniCEOP,"Untreated, randomized data",Diffuse_large_B-cell_lymphoma
R-miniCEOP,RminiCEOP,"Untreated, randomized data",Diffuse_large_B-cell_lymphoma
R-miniCEOP,R-miniCEOP,"Untreated, randomized data",Diffuse_large_B-cell_lymphoma
RABVD,RABVD,"Untreated, early-stage unfavorable (ESU)",Hodgkin_lymphoma
RD,RD,Relapsed or refractory,"Light-chain_(AL)_amyloidosis,POEMS"
RICER,RICER,"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
"RT, then Carmustine","RT, then Carmustine",Adjuvant therapy,Anaplastic_glioma
"RT, then Temozolomide","RT, then Temozolomide",Adjuvant therapy,Anaplastic_glioma
RVD,VRD,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
RVD,VDR,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
RVD,RVD,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
RVD,VRd,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
RVDC,VDCR,"First-line therapy (including transplant ineligible), randomized data",Multiple_myeloma_induction
RVDC,RVDC,"First-line therapy (including transplant ineligible), randomized data",Multiple_myeloma_induction
RVR,RVR,"Relapsed or refractory, non-randomized or retrospective data",Waldenstrom_macroglobulinemia
Rabbit ATG,Rabbit ATG,Prevention,Graft_versus_host_disease_(GVHD)
Radotinib monotherapy,Radotinib monotherapy,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Ramucirumab monotherapy,Ramucirumab monotherapy,Metastatic or locally advanced disease (non-radiation/surgery candidate),"Gastric_cancer,Esophageal_cancer"
Rd,RevDex,Maintenance after first-line therapy,"Multiple_myeloma_relapsedrefractory,Plasma_cell_leukemia,Light-chain_(AL)_amyloidosis,Multiple_myeloma_induction"
Rd,LenDex,Maintenance after first-line therapy,"Multiple_myeloma_relapsedrefractory,Plasma_cell_leukemia,Light-chain_(AL)_amyloidosis,Multiple_myeloma_induction"
Rd,Rd,Maintenance after first-line therapy,"Multiple_myeloma_relapsedrefractory,Plasma_cell_leukemia,Light-chain_(AL)_amyloidosis,Multiple_myeloma_induction"
Regorafenib monotherapy,Regorafenib monotherapy,"Advanced or metastatic disease, subsequent lines of therapy","Soft_tissue_sarcoma,Colon_cancer,Gastric_cancer,Gastrointestinal_stromal_tumor,Hepatocellular_carcinoma,Renal_cell_carcinoma"
RhIG monotherapy,RhIG,Initial therapy,Immune_thrombocytopenia_(ITP)
RhIG monotherapy,RhIG monotherapy,Initial therapy,Immune_thrombocytopenia_(ITP)
RiPAD+C,RiPAD & C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
RiPAD+C,RiPAD&C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
RiPAD+C,RiPAD/C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
RiPAD+C,RiPADC,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
RiPAD+C,RiPAD+C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
RiPAD+C,RiPAD and C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
RiPAD+C,RiPAD / C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
Rituximab monotherapy,Rituximab monotherapy,"Acquired hemophilia A, all lines of therapy","Acquired_coagulopathy,Thrombotic_thrombocytopenic_purpura,Chronic_lymphocytic_leukemia_(CLLSLL),Castleman_disease,Hodgkin_lymphoma_nodular_lymphocyte-predominant,Follicular_lymphoma,Mantle_cell_lymphoma,HIV-associated_lymphoma,CNS_lymphoma,Diffuse_large_B-cell_lymphoma,Immune_thrombocytopenia_(ITP),Inherited_coagulopathy,Marginal_zone_lymphoma,Hairy_cell_leukemia,Cold_agglutinin_disease,Hodgkin_lymphoma,Waldenstrom_macroglobulinemia"
"Rituximab monotherapy, abbreviated course","Rituximab monotherapy, abbreviated course",Consolidation after first-line therapy,Follicular_lymphoma
"Rituximab monotherapy, extended course","Rituximab monotherapy, extended course",Maintenance after first-line therapy,Follicular_lymphoma
"Rituximab monotherapy, very extended course","Rituximab monotherapy, very extended course",Maintenance after first-line therapy,Follicular_lymphoma
Rivaroxaban monotherapy,Rivaroxaban monotherapy,All lines of therapy,"Venous_thromboembolism_(VTE),Heparin-induced_thrombocytopenia_(HIT),Antiphospholipid_antibody_syndrome"
Romidepsin monotherapy,Romidepsin monotherapy,Relapsed or refractory,"Cutaneous_T-cell_lymphoma,Peripheral_T-cell_lymphoma"
Rucaparib monotherapy,Rucaparib monotherapy,"Second-line therapy for relapsed or recurrent disease, platinum-sensitive",Ovarian_cancer
Ruxolitinib monotherapy,Ruxolitinib monotherapy,"Relapsed or refractory, subsequent lines of therapy","Chronic_lymphocytic_leukemia_(CLLSLL),Polycythemia_vera,Acute_myeloid_leukemia,Myelofibrosis,Essential_thrombocythemia,Hypereosinophilic_syndrome"
S-1 monotherapy,S-1 monotherapy,"Advanced or metastatic disease, first-line","Colon_cancer,Pancreatic_cancer,Gastric_cancer,Rectal_cancer,Non-small_cell_lung_cancer"
SC-EPOCH-RR,SC-EPOCH-RR,Upfront therapy,HIV-associated_lymphoma
SMILE,SMILE,Untreated,"Extranodal_NKT-cell_lymphoma_nasal_type,NKT-cell_lymphoma"
SOX,SOX,"Advanced or metastatic disease, first-line",Colon_cancer
Siltuximab monotherapy,Siltuximab monotherapy,"HHV-8-negative/""Idiopathic"" multicentric Castleman disease, all lines of therapy",Castleman_disease
Sipuleucel-T monotherapy,Sipuleucel-T monotherapy,Immunotherapy for metastatic castrate-resistant disease,Prostate_cancer
Sirolimus & Prednisone,Sirolimus & Prednisone,All lines of therapy,Erdheim-Chester_disease
Sirolimus monotherapy,Sirolimus monotherapy,Relapsed or refractory,"Autoimmune_cytopenias,Castleman_disease"
"Sirolimus, Tacrolimus, Prednisone","Sirolimus, Tacrolimus, Prednisone","Treatment, cGVHD, all lines of therapy",Graft_versus_host_disease_(GVHD)
Sonidegib monotherapy,Sonidegib monotherapy,"Advanced or metastatic disease, all lines of therapy",Cutaneous_basal_cell_carcinoma
Sorafenib monotherapy,Sorafenib monotherapy,Maintenance after first-line therapy,"Soft_tissue_sarcoma,Acute_myeloid_leukemia_FLT3-positive,Acute_myeloid_leukemia,Hepatocellular_carcinoma,Thyroid_cancer,Non-small_cell_lung_cancer,Renal_cell_carcinoma"
Stanford V,Stanford V,Upfront therapy,"Hodgkin_lymphoma,HIV-associated_lymphoma"
Sunitinib monotherapy,Sunitinib monotherapy,Metastatic or unresectable disease,"Small_cell_lung_cancer,Thymoma,Gastrointestinal_stromal_tumor,Testicular_cancer,Pancreatic_NET,Thyroid_cancer,Renal_cell_carcinoma"
TAC (Taxotere),TAC (Taxotere),Neoadjuvant chemotherapy,Breast_cancer
TAC (Taxotere),TAC,Neoadjuvant chemotherapy,Breast_cancer
TAC (Taxotere),ATC,Neoadjuvant chemotherapy,Breast_cancer
TACE,TACE,Local therapy,Hepatocellular_carcinoma
"TACE, then 5-FU","TACE, then 5-FU",First-line therapy for advanced or metastatic disease,Hepatocellular_carcinoma
TAD,TAD,"First-line therapy (including transplant ineligible), randomized data",Multiple_myeloma_induction
TAM6,TAM,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
TAM6,TAM6,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
TCHP (Taxotere),TCHP (Taxotere),Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
TCHP (Taxotere),TCHP,Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
"TFC, then allo HSCT","TFC, then allo HSCT",Consolidation and/or maintenance after upfront therapy,Peripheral_T-cell_lymphoma
"TFC, then allo HSCT",TFC,Consolidation and/or maintenance after upfront therapy,Peripheral_T-cell_lymphoma
TH (Taxol),T/T,Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
TH (Taxol),TH (Taxol),Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
TH (Taxol),T-T,Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
TIP,TIP,Neoadjuvant chemotherapy,"Testicular_cancer,Penile_cancer"
TLI & ATG,TLI / ATG,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
TLI & ATG,TLI/ATG,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
TLI & ATG,TLI & ATG,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
TLI & ATG,TLIATG,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
TLI & ATG,TLI and ATG,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
TLI & ATG,TLI  and  ATG,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
TLI & ATG,TLI + ATG,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
TLI & ATG,TLI+ATG,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
TT4,TT4,Initial therapy,Immune_thrombocytopenia_(ITP)
TTR,TTR,"Relapsed or refractory, further lines of therapy",Diffuse_large_B-cell_lymphoma
Tagraxofusp monotherapy,Tagraxofusp monotherapy,All lines of therapy,Blastic_plasmacytoid_dendritic_cell_neoplasm
Talazoparib monotherapy,Talazoparib monotherapy,"Advanced or metastatic disease, all lines of therapy",Breast_cancer_BRCA-mutated
Talimogene laherparepvec monotherapy,Talimogene laherparepvec monotherapy,Local therapy,Melanoma
Tamibarotene monotherapy,Tamibarotene monotherapy,"Relapsed or refractory, salvage induction therapy",Acute_promyelocytic_leukemia
Tegafur & Uracil,Tegafur  and  Uracil,Adjuvant therapy,"Non-small_cell_lung_cancer,Head_and_neck_cancer"
Tegafur & Uracil,Tegafur + Uracil,Adjuvant therapy,"Non-small_cell_lung_cancer,Head_and_neck_cancer"
Tegafur & Uracil,Tegafur+Uracil,Adjuvant therapy,"Non-small_cell_lung_cancer,Head_and_neck_cancer"
Tegafur & Uracil,Tegafur / Uracil,Adjuvant therapy,"Non-small_cell_lung_cancer,Head_and_neck_cancer"
Tegafur & Uracil,Tegafur & Uracil,Adjuvant therapy,"Non-small_cell_lung_cancer,Head_and_neck_cancer"
Tegafur & Uracil,Tegafur and Uracil,Adjuvant therapy,"Non-small_cell_lung_cancer,Head_and_neck_cancer"
Tegafur & Uracil,Tegafur/Uracil,Adjuvant therapy,"Non-small_cell_lung_cancer,Head_and_neck_cancer"
"Tegafur, Uracil, Folinic acid",UFT  LV,Adjuvant therapy,Colon_cancer
"Tegafur, Uracil, Folinic acid",UFT  /  LV,Adjuvant therapy,Colon_cancer
"Tegafur, Uracil, Folinic acid",UFT  &  LV,Adjuvant therapy,Colon_cancer
"Tegafur, Uracil, Folinic acid",UFTLV,Adjuvant therapy,Colon_cancer
"Tegafur, Uracil, Folinic acid",UFT / LV,Adjuvant therapy,Colon_cancer
"Tegafur, Uracil, Folinic acid",UFT + LV,Adjuvant therapy,Colon_cancer
"Tegafur, Uracil, Folinic acid",UFT  and  LV,Adjuvant therapy,Colon_cancer
"Tegafur, Uracil, Folinic acid","Tegafur, Uracil, Folinic acid",Adjuvant therapy,Colon_cancer
"Tegafur, Uracil, Folinic acid",UFT & LV,Adjuvant therapy,Colon_cancer
Temozolomide & Bevacizumab,Temozolomide & Bevacizumab,Metastatic or unresectable disease,"Melanoma,Pancreatic_NET"
Temozolomide & NovoTTF-100A,Temozolomide & NovoTTF-100A,Maintenance after first-line therapy,Glioblastoma
Temozolomide & RT,Temozolomide/RT,Adjuvant therapy,"Glioblastoma,Anaplastic_glioma"
Temozolomide & RT,Temozolomide+RT,Adjuvant therapy,"Glioblastoma,Anaplastic_glioma"
Temozolomide & RT,Temozolomide / RT,Adjuvant therapy,"Glioblastoma,Anaplastic_glioma"
Temozolomide & RT,Temozolomide  and  RT,Adjuvant therapy,"Glioblastoma,Anaplastic_glioma"
Temozolomide & RT,Temozolomide + RT,Adjuvant therapy,"Glioblastoma,Anaplastic_glioma"
Temozolomide & RT,Temozolomide & RT,Adjuvant therapy,"Glioblastoma,Anaplastic_glioma"
Temozolomide & RT,Temozolomide and RT,Adjuvant therapy,"Glioblastoma,Anaplastic_glioma"
"Temozolomide & RT, then Temozolomide","Temozolomide & RT, then Temozolomide",Adjuvant therapy,Anaplastic_glioma
Temozolomide & Thalidomide,Temozolomide & Thalidomide,All lines of therapy,Pancreatic_NET
Temozolomide & low-dose RT,LDRT,"Adjuvant therapy, elderly or poor performance status patients",Glioblastoma
Temozolomide & low-dose RT,Temozolomide & low-dose RT,"Adjuvant therapy, elderly or poor performance status patients",Glioblastoma
Temozolomide monotherapy,Temozolomide monotherapy,"First-line induction therapy, older or ""unfit"" patients","Glioblastoma,Neuroendocrine_tumors,Soft_tissue_sarcoma,Small_cell_lung_cancer,Anaplastic_glioma,Myelodysplastic_syndrome,CNS_lymphoma,Acute_myeloid_leukemia,Pancreatic_NET,Low-grade_glioma,Melanoma"
"Temozolomide, then Temozolomide & RT, then Temozolomide","Temozolomide, then Temozolomide & RT, then Temozolomide",Adjuvant therapy,Anaplastic_glioma
Temsirolimus & Rituximab,Temsirolimus & Rituximab,"Relapsed or refractory, non-randomized or retrospective data",Mantle_cell_lymphoma
Temsirolimus monotherapy,Temsirolimus monotherapy,"Relapsed or refractory, subsequent lines of therapy","Follicular_lymphoma,Mantle_cell_lymphoma,Endometrial_cancer,Diffuse_large_B-cell_lymphoma,CNS_lymphoma,Renal_cell_carcinoma"
Teniposide monotherapy,Teniposide monotherapy,"Extensive stage, induction",Small_cell_lung_cancer
Thal-Dex,Thal/Dex,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
Thal-Dex,ThalDex,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
Thal-Dex,Thal-Dex,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
Thalidomide & Rituximab,Thalidomide & Rituximab,"First-line therapy, non-randomized or retrospective data",Waldenstrom_macroglobulinemia
Thalidomide monotherapy,Thalidomide monotherapy,"Relapsed or refractory, non-randomized or retrospective data","Multiple_myeloma_relapsedrefractory,Polycythemia_vera"
Thioguanine monotherapy,Thioguanine monotherapy,"First-line therapy, non-randomized or retrospective data",Waldenstrom_macroglobulinemia
Thiotepa monotherapy,Thiotepa monotherapy,Intravesical chemotherapy,Bladder_cancer
Tinzaparin monotherapy,Tinzaparin monotherapy,"VTE treatment, all lines of therapy",Venous_thromboembolism_(VTE)
Tisagenlecleucel monotherapy,Tisagenlecleucel monotherapy,"Relapsed or refractory, further lines of therapy","Transformed_lymphoma,Diffuse_large_B-cell_lymphoma"
Tocilizumab monotherapy,Tocilizumab monotherapy,"HHV-8-negative/""Idiopathic"" multicentric Castleman disease, all lines of therapy",Castleman_disease
Topotecan & Bevacizumab,Topotecan & Bevacizumab,"Relapsed or recurrent disease, platinum-resistant",Ovarian_cancer
Topotecan monotherapy,Topotecan monotherapy,"Persistent, recurrent, or metastatic disease, first-line therapy","Endometrial_cancer,Small_cell_lung_cancer,CNS_lymphoma,Ovarian_cancer,Cervical_cancer"
Trabectedin monotherapy,Trabectedin monotherapy,"Relapsed or recurrent disease, platinum-resistant","Ovarian_cancer,Soft_tissue_sarcoma"
Trametinib monotherapy,Trametinib monotherapy,"Advanced or metastatic disease, BRAF inhibitor-naive",Melanoma_BRAF-mutated
Trastuzumab monotherapy,Trastuzumab monotherapy,Maintenance for metastatic or unresectable disease,Breast_cancer_HER2-positive
Treosulfan monotherapy,Treosulfan monotherapy,"Relapsed or recurrent disease, platinum-resistant",Ovarian_cancer
Trifluridine and tipiracil monotherapy,Trifluridine and tipiracil monotherapy,"Advanced or metastatic disease, subsequent lines of therapy","Colon_cancer,Gastric_cancer"
UFT monotherapy,UFT monotherapy,Adjuvant chemotherapy,Rectal_cancer
UFTM,UFTM,"Metastatic or locally advanced disease, first-line",Gastric_cancer
VA,VA,All lines of therapy,Rhabdomyosarcoma
VAC,VAC,All lines of therapy,Rhabdomyosarcoma
VACA,VACA,Neoadjuvant therapy,Ewings_sarcoma
VAD+C,VAD+C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
VAD+C,VAD and C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
VAD+C,VAD / C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
VAD+C,VAD & C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
VAD+C,VAD&C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
VAD+C,VAD/C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
VAD+C,VADC,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
VAI,IVA,Adjuvant therapy,"Rhabdomyosarcoma,Ewings_sarcoma"
