_id,batch,concept_code,concept_code_system,end,experiencer,inserted_date,job_id,negation,nlpql_feature,owner,phenotype_final,pipeline_id,pipeline_type,report_date,report_id,report_type,section,sentence,solr_id,source,start,subject,temporality,term
5c74307f8625dd05b6867fa3,10,,,361,Patient,14:23.8,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_490450,Clinical Trial Inclusion Criteria,UNKNOWN,"Platelet count 100x109/L Absolute Neutrophil count 1.0x109/L; Serum bilirubin 1.5 x ULN AST (SGOT) or ALT 1.5 x ULN Creatinine clearance (Cockcroft-Gault) > 50 ml/min - Relapsed or refractory DLBCL in which all participants must have received at least one potentially curative established immunochemotherapy lymphoma regimen that contained rituximab (e.g.R-CHOP, R-PMitCEBO, R-GCVP, R-CNOP).Participants must also have failed or be ineligible for salvage/high dose therapy.- Relapsed or refractory DLBCL proven by biopsy (within 6 months of enrolment in trial); either de novo DLBCL or transformed follicular lymphoma.-",ct_inc_490450,AACT,355,NCT01354392,Recent,R-CHOP
5c7430808625dd05b6867faa,10,,,6,Patient,14:24.0,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_508134,Clinical Trial Inclusion Criteria,LABORATORY_AND_RADIOLOGY_DATA,R-CHOP:,ct_inc_508134,AACT,0,NCT01122472,Recent,R-CHOP
5c7430808625dd05b6867fab,10,,,428,Patient,14:24.0,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_508134,Clinical Trial Inclusion Criteria,LABORATORY_AND_RADIOLOGY_DATA,Patients with DLBCL associated with some small cell infiltration in bone marrow may also be included Or CD20+ B-cell lymphoma with intermediate features between DLBCL and Burkitt or with intermediate features between DLBCL and classical Hodgkin lymphoma Or CD20+ Follicular lymphoma grade 3B Or CD20+ Aggressive B-cell lymphoma unclassifiable - Have reached a CR or PR after first line treatment with at least 6 cycles of R-CHOP 14 regimens and up to 8 cycles of R-CHOP21 - Previously untreated with Radiotherapy For all patients: - aged from 60 to 80 years at time of registration - Ann Arbor stages II-IV at time of initial diagnosis - aaIPI> 1 at time of initial diagnosis - ECOG performance status 0-2 - Minimum life expectancy of 3 months - Following laboratory values at,ct_inc_508134,AACT,422,NCT01122472,Recent,R-CHOP
5c7430808625dd05b6867fb0,10,,,141,Patient,14:24.2,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_486155,Clinical Trial Inclusion Criteria,UNKNOWN,"All patients must have a histologic or cytological diagnosis of de novo DLBCL and be scheduled to receive first line chemotherapy with R-CHOP given every 21 days (R-CHOP-21) within 6 weeks of their enrollment and for 6 cycles.- Patients must be >=18 years of age, but there will be no discrimination based on gender, race, creed, or ethnic background.- Patients must have an ECOG performance status of 0-2.- Patients must sign an informed consent, and be mentally responsible.",ct_inc_486155,AACT,135,NCT01410630,Recent,R-CHOP
5c7430878625dd0628867f84,90,,,39,Patient,14:31.5,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_567818,Clinical Trial Exclusion Criteria,UNKNOWN,"Have received therapy other than R-CHOP for lymphoma - Serious medical condition such as infection,second cancer,heart disease - Received radiation to more than one lesion - Unable to swallow tablets",ct_exc_567818,AACT,33,NCT00332202,Recent,R-CHOP
5c7430878625dd0628867f86,90,,,121,Patient,14:31.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_453093,Clinical Trial Inclusion Criteria,UNKNOWN,Pre-phase therapy with prednisolone and/or vincristine for < one week duration prior to commencement of cycle 1 of R-CHOP is permissible,ct_inc_453093,AACT,115,NCT01843868,Historical,R-CHOP
5c7430878625dd0628867f87,90,,,26,Patient,14:31.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_453093,Clinical Trial Inclusion Criteria,UNKNOWN,Intended to receive R-CHOP every 14 or 21 days for minimum 3 cycles with rituximab planned to be given with CHOP on day 1 or fractionated over days 1 and 21.,ct_inc_453093,AACT,20,NCT01843868,Recent,R-CHOP
5c7430878625dd0628867f8a,90,,,467,Patient,14:31.9,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_568389,Clinical Trial Inclusion Criteria,UNKNOWN,"Advanced stage disease defined as - patients with stage III or stage IV disease; or patients with stage I or stage II disease with one of the following additional criteria: B-symptoms, or disease that is not radio- encompassable within a single involved field, or not a candidate for brief chemotherapy and irradiation, or the presence of bulky disease (any single mass => 10 cm) - Previously untreated or treated with up to 3 cycles of standard dose 3- weekly R-CHOP chemotherapy prior to enrollment (i.e.patients may be enrolled prior to initiation of the fourth cycle of R-CHOP chemotherapy) - ECOG Performance",ct_inc_568389,AACT,461,NCT00324467,Historical,R-CHOP
5c7430878625dd0628867f8b,90,,,50,Patient,14:31.9,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_568389,Clinical Trial Inclusion Criteria,UNKNOWN,No evidence of progressive disease while on R-CHOP chemotherapy -,ct_inc_568389,AACT,44,NCT00324467,Recent,R-CHOP
5c7430888625dd0628867f8e,90,,,74,Patient,14:32.3,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_372893,Clinical Trial Inclusion Criteria,UNKNOWN,"Histologically confirmed diffuse large B cell lymphoma treated with R-CHOP(Rituximab, Cyclophosphamide, Adriamycin, Vincristine, Prednisolone) chemotherapy 2.",ct_inc_372893,AACT,68,NCT02890602,Recent,R-CHOP
5c7430888625dd0628867f8f,90,,,61,Patient,14:32.3,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_372893,Clinical Trial Inclusion Criteria,UNKNOWN,"< 10.0 g/dL are shown at least 3 cycles after starting R-CHOP(Rituximab, Cyclophosphamide, Adriamycin, Vincristine, Prednisolone)",ct_inc_372893,AACT,55,NCT02890602,Recent,R-CHOP
5c7430898625dd0628867f97,90,,,637,Patient,14:33.3,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_367053,Clinical Trial Inclusion Criteria,UNKNOWN,"Inclusion Criteria: - Follicular lymphoma with histology documented by the participating institution (grades 1, 2 or 3a).For subjects with presumptive evidence of transformation based on clinical assessment of factors such as, but not limited to, increasing lactate dehydrogenase (LDH), rapidly worsening disease, or frequent B-symptoms, a pre-treatment biopsy is required to rule out large cell transformation - Completion of a full course of first line immunochemotherapy including rituximab OR completion of 4 cycles of first line immunochemotherapy including rituximab if intolerant (e.g.which include, but are not limited to, R-CHOP, R-CVP,",ct_inc_367053,AACT,631,NCT02966730,Hypothetical,R-CHOP
5c7430898625dd0628867f9a,90,,,70,Patient,14:33.4,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_552923,Clinical Trial Inclusion Criteria,UNKNOWN,Stage 3 or 4 and elevated LDH - No more than one prior cycle of R-CHOP chemotherapy - Adequate cardiac function -,ct_inc_552923,AACT,64,NCT00530179,Historical,R-CHOP
5c7430898625dd0628867f9c,90,,,97,Patient,14:33.5,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_413963,Clinical Trial Exclusion Criteria,UNKNOWN,"Other subtype of lymphoma except DLBCL - DLBCL patients who are NOT suitable for receiving R-CHOP chemotherapy OR plan to receive other chemotherapy - patients had been treated with antiviral therapy known to have activity against HBV (e.g., alpha-interferon, lamivudine, telbivudine, clevudine, adefovir, entecavir or tenofovir) within the previous 6 months.- evidence of hepatocellular carcinoma.- evidence of decompensated liver disease",ct_exc_413963,AACT,91,NCT02354846,Historical,R-CHOP
5c7430898625dd0628867f9e,90,,,259,Patient,14:33.5,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_360281,Clinical Trial Inclusion Criteria,UNKNOWN,"Inclusion Criteria: - confirmed diagnosis of MCL (hematopathologic examination in the reference centre, with evidence of cyclin D1 or translocation t(11;14) ) - not eligible for high-dose therapy with autologous stem cell transplantation - eligible for R-CHOP or R-COEP-based therapy - signed informed consent form with the study and data processing",ct_inc_360281,AACT,253,NCT03054883,Recent,R-CHOP
5c74308c8625dd065b867f89,20,,,29,Patient,14:36.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_533302,Clinical Trial Inclusion Criteria,UNKNOWN,"Any variation of CHOP (R-CHOP-14, R-CHOP-21) is acceptable.",ct_inc_533302,AACT,23,NCT00790036,Recent,R-CHOP
5c74308d8625dd065b867f90,20,,,106,Patient,14:37.1,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_560048,Clinical Trial Inclusion Criteria,UNKNOWN,"Diagnosis of DLBCL.- Received at least one combination chemotherapy regimen with rituximab, such as R-CHOP, R-ESHAP or equivalent.- Progression or relapse since most recent therapy.-",ct_inc_560048,AACT,100,NCT00435916,Recent,R-CHOP
5c74309d8625dd0700867f84,200,,,114,Patient,14:53.5,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_498671,Clinical Trial Exclusion Criteria,UNKNOWN,"HIV-positive or infectious hepatitis type A, B or C. Candidates eligible for intensive rescue therapies (ex.R-CHOP plus alemtuzumab, allogenic transplant)",ct_exc_498671,AACT,108,NCT01246557,Recent,R-CHOP
5c74309d8625dd0700867f86,200,,,74,Patient,14:53.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_544374,Clinical Trial Exclusion Criteria,UNKNOWN,Exclusion Criteria: - Contraindication to any drug contained in the R-CHOP (Rituximab/Cyclophosphamide/Doxorubicin/Vincristine/Prednisone +/-,ct_exc_544374,AACT,68,NCT00644124,Recent,R-CHOP
5c74309e8625dd0700867f88,200,,,194,Patient,14:54.2,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_586213,Clinical Trial Exclusion Criteria,UNKNOWN,The safety of Zevalin in this population has not been tested at this time - Serious coexisting medical condition or active infection which would compromise the ability to deliver standard R-CHOP chemotherapy - Evidence of myelodysplasia on bone marrow aspiration and biopsy,ct_exc_586213,AACT,188,NCT00088881,Recent,R-CHOP
5c7430a28625dd0716867f87,150,,,394,Patient,14:58.0,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_444230,Clinical Trial Inclusion Criteria,UNKNOWN,"I to stage IV DLBCL at the time of relapsed/refractory disease to be eligible - Measurable or assessable disease is required; measurable tumor size (at least one node measuring 2.25 cm^2 in bidimensional measurement) per computed tomography (CT) scan, other radiological study, and/or physical exam - Patients must have received at least 1 prior rituximab-based immunochemotherapy (e.g., R-CHOP, R-EPOCH, etc.)- >= 2 weeks since major surgery - Patients must not have any significant toxicity associated with prior surgery, radiation therapy, chemotherapy, or immunotherapy, per principal investigator (PI) discretion - Life expectancy >= 3 months - Karnofsky score (KS)",ct_inc_444230,AACT,388,NCT01959698,Historical,R-CHOP
5c7430a28625dd0716867f8c,150,,,179,Patient,14:58.5,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_356406,Clinical Trial Inclusion Criteria,UNKNOWN,"Subject has [follicular lymphoma or marginal zone lymphoma that has progressed after at least 2 lines of treatment with combination chemoimmunotherapy] (e.g.R-bendamustine, R-CHOP).",ct_inc_356406,AACT,173,NCT03105336,Recent,R-CHOP
5c7430a28625dd0737867f84,180,,,428,Patient,14:58.6,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_519563,Clinical Trial Inclusion Criteria,UNKNOWN,"- Histologically confirmed CD20-positive diffuse large B-cell non-Hodgkin lymphoma (DLBCL) according to the current WHO classification, including all morphological variants - Newly diagnosed disease - Bulky stage IA-IV disease - No non-bulky stage IA dise",ct_inc_519563,AACT,422,NCT00971763,Recent,R-CHOP
5c7430a28625dd0716867f8e,150,,,116,Patient,14:59.0,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_436873,Clinical Trial Inclusion Criteria,LABORATORY_AND_RADIOLOGY_DATA,- Participants must have histologically confirmed B-cell NHL - Participants must have never received previous R-CHOP treatment - Any relapsed/refractory participants that are enrolled during the dose escalation should have received only a single previous ,ct_inc_436873,AACT,110,NCT02055820,Recent,R-CHOP
5c7430a38625dd0716867f90,150,,,45,Patient,14:59.2,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_335862,Clinical Trial Inclusion Criteria,PATIENT_NAME,with recurrent or relapsed DLBCL after R-CHOP-like theraphy as the firstline therapy.,ct_inc_335862,AACT,39,NCT03372837,Recent,R-CHOP
5c7430a38625dd0716867f92,150,,,29,Patient,14:59.3,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_325663,Clinical Trial Inclusion Criteria,UNKNOWN,"Planned treatment with R-CHOP chemotherapy - Eastern Cooperative Oncology Group (ECOG) performance status of 0 - 3 - Life expectancy of greater than 3 months with chemotherapy - Women of child-bearing potential and men must agree to use adequate contraception (hormonal or barrier method of birth control; abstinence) prior to study entry and for the duration of study participation; should a woman become pregnant or suspect she is pregnant while participating in this study, she should inform her treating physician immediately - Ability to understand and the willingness to sign an Institutional Review Board (IRB)-approved informed consent document (either directly or via a legally authorized representative)",ct_inc_325663,AACT,23,NCT03505762,Historical,R-CHOP
5c7430a38625dd0716867f94,150,,,57,Patient,14:59.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_318392,Clinical Trial Inclusion Criteria,UNKNOWN,"At the initial stage of therapy, received standard R-CHOP regimen and complete remission after the first course of treatment;",ct_inc_318392,AACT,51,NCT03600363,Recent,R-CHOP
5c7430a98625dd077d867f84,170,,,176,Patient,15:05.9,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_518382,Clinical Trial Inclusion Criteria,UNKNOWN,"Transformed follicular lymphoma - Follicular lymphoma grade 3B - Meets 1 of the following criteria: - Not eligible for anthracycline-based first-line chemotherapy (e.g., R-CHOP) -",ct_inc_518382,AACT,170,NCT00987493,Recent,R-CHOP
5c7430a98625dd077d867f85,170,,,100,Patient,15:05.9,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_518382,Clinical Trial Inclusion Criteria,UNKNOWN,"Refractory disease after at least 2 courses of anthracycline-based immune-chemotherapy (e.g., R-CHOP) and patient is not eligible for intensive salvage regimens including HDT with ASCT - Relapsed disease after at least 1 treatment with curative intention and patient is not eligible for intensive salvage regimens including HDT with ASCT - Relapsed disease after HDT with ASCT - Measurable disease defined as 1 lesion 2 cm in greatest transverse diameter on cross-sectional imaging - Must complete pre-treatment cancer-specific geriatric assessment",ct_inc_518382,AACT,94,NCT00987493,Recent,R-CHOP
5c7430aa8625dd077d867f88,170,,,89,Patient,15:06.2,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_493515,Clinical Trial Inclusion Criteria,DIAGNOSES,"In the case of de novo diffuse large B-cell lymphoma, prior treatment must include R-CHOP or R-CHOP-like therapy, as well as second line autologous stem cell transplantation unless the patient is not eligible.",ct_inc_493515,AACT,83,NCT01314014,Historical,R-CHOP
5c7430aa8625dd077d867f8a,170,,,268,Patient,15:06.5,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_535176,Clinical Trial Inclusion Criteria,UNKNOWN,"Patients with histological confirmation of diffuse large B cell lymphoma with at least one of the following characteristics: - High or intermediate IPI score (See Appendix 8.0 for IPI scoring criteria) - Patients who are still PET scan positive mid therapy with R-CHOP, but, have turned negative after completion of therapy.- Low risk International prognostic index ie., an IPI score of <3 if age >60 years or <2 if age is less than or equal to 60 with c-myc positive by Fluorescent",ct_inc_535176,AACT,262,NCT00765245,Recent,R-CHOP
5c7430aa8625dd077d867f8b,170,,,104,Patient,15:06.5,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_535176,Clinical Trial Inclusion Criteria,UNKNOWN,"No other previous lymphoma therapy, hormonal therapy or surgery, except for standard therapy with R-CHOP with or without radiation and with or without prophylactic Methotrexate therapy.",ct_inc_535176,AACT,98,NCT00765245,Recent,R-CHOP
5c7430ab8625dd078f867f84,350,,,628,Patient,15:07.4,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_407687,Clinical Trial Inclusion Criteria,UNKNOWN,"Participating centres must designate a local reference expert pathologist who will confirm the diagnosis for the patients enrolled at that centre.- Patients must be CD20+ in order to be eligible for the study.- Clinically and/or radiologically measurable disease (one site bidimensionally measurable).Measurements/ evaluations must be done within 28 days prior to randomization.- Prior FDG-PET scan, if done at baseline, must be positive (known FDG-avid lymphoma) - Patients with de novo aggressive B-cell lymphoma must have relapsed or progressed, or have biopsy proven refractory disease, after 1 prior line of therapy (R-CHOP chemotherapy or equivalent).Patients with histological transformation from low grade lymphoma may have had up to 3 prior treatment regimens.",ct_inc_407687,AACT,622,NCT02436707,Historical,R-CHOP
